Frequency,Amplitude
0.0,308009.0
1.3440860215053763,88686.61899175022
2.6881720430107525,48941.504094076336
4.032258064516129,38072.611855029994
5.376344086021505,20747.705757803713
6.720430107526881,17689.96613378736
8.064516129032258,15941.483126257905
9.408602150537634,15052.97953689602
10.75268817204301,16676.888761757724
12.096774193548386,10399.886213486556
13.440860215053762,5539.536491166368
14.784946236559138,12429.269708673362
16.129032258064516,4788.941116040188
17.473118279569892,6708.656427207968
18.817204301075268,7098.728244657687
20.161290322580644,8828.435681188446
21.50537634408602,7998.371480795565
22.849462365591396,6426.7182924827575
24.193548387096772,5155.690213888009
25.53763440860215,6342.341311123655
26.881720430107524,6581.985975460185
28.2258064516129,5215.41328149381
29.569892473118276,4615.35121169235
30.913978494623652,5069.665883299055
32.25806451612903,3997.85910654711
33.60215053763441,5385.932322075792
34.946236559139784,4282.877859496064
36.29032258064516,5857.791865101324
37.634408602150536,2412.3033553036034
38.97849462365591,2855.2887689126655
40.32258064516129,4510.583713496761
41.666666666666664,2776.2227912661656
43.01075268817204,2064.9649025114745
44.354838709677416,4353.183532789874
45.69892473118279,2832.489398958775
47.04301075268817,1955.9854681306322
48.387096774193544,5884.846720186726
49.73118279569892,231.07250731834336
51.0752688172043,5760.050065188349
52.41935483870967,2218.1920381913524
53.76344086021505,3622.888366327081
55.107526881720425,1192.6724781052633
56.4516129032258,2554.0286877976155
57.79569892473118,2606.0202568608834
59.13978494623655,848.7352815199673
60.48387096774193,1497.579836004574
61.827956989247305,3833.6271296800587
63.17204301075268,2779.105030292987
64.51612903225806,2066.2298933191205
65.86021505376344,3697.078475160325
67.20430107526882,2031.2207825719563
68.54838709677419,4127.925631165104
69.89247311827957,2016.5259312730054
71.23655913978494,1281.2766658203768
72.58064516129032,2327.082806328209
73.9247311827957,1604.471270427481
75.26881720430107,2649.040862037434
76.61290322580645,178.44254815794437
77.95698924731182,1867.6666084684166
79.3010752688172,2321.6931771321924
80.64516129032258,855.3789080881216
81.98924731182795,3103.500789633164
83.33333333333333,278.5982770944574
84.6774193548387,2176.638196527905
86.02150537634408,1250.421248864232
87.36559139784946,3042.39426662206
88.70967741935483,1435.5025455741368
90.05376344086021,1410.8637596375593
91.39784946236558,2035.480772288257
92.74193548387096,813.7138488802391
94.08602150537634,2136.950251612495
95.43010752688171,1118.5624861572958
96.77419354838709,1406.6623228230142
98.11827956989247,1808.6700862531252
99.46236559139784,1872.6698288399928
100.80645161290322,1923.8755372891735
102.1505376344086,1841.6285871878595
103.49462365591397,1467.1814187906089
104.83870967741935,1106.8720823408319
106.18279569892472,1219.840559820937
107.5268817204301,1497.0760328814222
108.87096774193547,1982.6315001029839
110.21505376344085,508.21177556334135
111.55913978494623,1418.5872892972222
112.9032258064516,868.1802224992463
114.24731182795698,2265.4416343012604
115.59139784946235,404.26852732752445
116.93548387096773,2006.7127851822227
118.2795698924731,588.7749698654865
119.62365591397848,1355.2600811600166
120.96774193548386,1791.8540885184104
122.31182795698923,1635.6356280957657
123.65591397849461,2520.036393897796
124.99999999999999,1331.1502544791852
126.34408602150536,1319.7111678677618
127.68817204301074,544.0734920277337
129.03225806451613,1392.5047260411268
130.3763440860215,1001.5941265858661
131.72043010752688,1596.3120673604897
133.06451612903226,886.3249803860928
134.40860215053763,765.6879957606325
135.752688172043,1067.2124389542892
137.09677419354838,1007.067124863687
138.44086021505376,2294.457016834465
139.78494623655914,969.9407676224133
141.1290322580645,1358.9777447927677
142.4731182795699,841.1774085346997
143.81720430107526,774.5319558809829
145.16129032258064,1767.9123016676995
146.50537634408602,1071.6023441006043
147.8494623655914,865.5103034068068
149.19354838709677,77.88339647213864
150.53763440860214,1491.392343918407
151.88172043010752,778.0439352128694
153.2258064516129,1821.6604523626415
154.56989247311827,985.697607111984
155.91397849462365,1712.5809032765558
157.25806451612902,979.3339691345361
158.6021505376344,2046.723064630926
159.94623655913978,901.8527088907093
161.29032258064515,1897.5227881736691
162.63440860215053,1307.4510829789597
163.9784946236559,1728.1859645152813
165.32258064516128,942.0804762217608
166.66666666666666,373.8355253316638
168.01075268817203,2093.177187806428
169.3548387096774,893.276386559984
170.69892473118279,1921.8660587925826
172.04301075268816,977.031502501623
173.38709677419354,249.20724488637134
174.7311827956989,1557.637901522279
176.0752688172043,1162.9642668388292
177.41935483870967,1233.2280237633595
178.76344086021504,630.2827707118897
180.10752688172042,595.3222554659404
181.4516129032258,1417.3270904631802
182.79569892473117,1230.9387489236633
184.13978494623655,820.173739395257
