Frequency,Amplitude
86.32286995515695,322.3172745500225
87.4439461883408,290.64220169224217
88.56502242152466,423.9488802518248
89.68609865470852,125.52550039806376
90.80717488789237,315.78226490402835
91.92825112107623,207.99703732709082
93.04932735426009,257.41627190200916
94.17040358744394,274.81476026510444
95.2914798206278,223.18204441107417
96.41255605381166,436.9561585309195
97.53363228699551,140.77690084308813
98.65470852017937,500.6263960299809
99.77578475336323,304.4681020685784
100.89686098654708,507.0497297579308
102.01793721973094,286.88562441372943
103.1390134529148,260.9318884430432
104.26008968609865,267.1053689861594
105.38116591928251,222.79237623920437
106.50224215246637,396.23992457153713
107.62331838565021,142.42297016519305
108.74439461883406,387.2296993533581
109.86547085201792,126.93710384382463
110.98654708520178,381.9965269647525
112.10762331838563,136.52100845016378
113.22869955156949,143.32858101417068
114.34977578475335,268.4048390491011
115.4708520179372,248.4602137530406
116.59192825112106,233.63872254342857
117.71300448430492,192.36404880249043
118.83408071748877,383.55952398074567
119.95515695067263,113.25934837503462
121.07623318385649,218.47347420809768
122.19730941704034,283.18853636141966
123.3183856502242,79.78532596175987
124.43946188340806,290.7113908666874
125.56053811659191,159.98746942102537
126.68161434977577,39.3521472131236
127.80269058295963,196.0626337945396
128.92376681614348,419.12639241720785
130.04484304932734,88.94831725154953
131.1659192825112,265.4244243985734
132.28699551569505,297.46955946474674
133.4080717488789,63.41823575325712
134.52914798206277,202.52767080008428
135.65022421524662,135.62340670009394
136.77130044843048,128.4417510292923
137.89237668161434,280.1642157900161
139.0134529147982,197.8077198493301
140.13452914798205,319.3517990235045
141.2556053811659,63.65490293843786
142.37668161434976,204.32631052677587
143.49775784753362,164.22832789133201
144.61883408071748,321.3829638547867
145.73991031390133,79.21097551925585
146.8609865470852,82.5746390061144
147.98206278026905,322.47878933105824
149.1031390134529,218.6802334531919
150.22421524663676,286.1196630578727
151.34529147982062,85.46502183377093
152.46636771300447,197.31292918780545
153.58744394618833,235.57874338675265
154.7085201793722,346.5896052941161
155.82959641255604,258.6762295609625
156.9506726457399,307.1067563979775
158.07174887892376,44.21191085540001
159.1928251121076,98.92924265563516
160.31390134529147,246.34669824459883
161.43497757847533,164.8358513871723
162.55605381165918,182.45265492572275
163.67713004484304,179.23137697795661
164.7982062780269,236.0279147203077
165.91928251121075,304.1271348776629
167.0403587443946,293.15626450877005
168.16143497757847,227.9788924732634
169.28251121076232,185.938125922828
170.40358744394618,355.3364422285662
171.52466367713004,105.20050944122649
172.6457399103139,157.0606382490173
173.76681614349775,246.13785606796807
174.8878923766816,212.99511478257853
176.00896860986546,321.0846053548506
177.13004484304932,93.43259298126826
178.25112107623318,351.9140810086939
179.37219730941703,46.22976279738001
180.4932735426009,292.8409844438362
181.61434977578475,108.27822840115203
182.7354260089686,180.13457496338705
183.85650224215246,247.53924154165617
184.97757847533632,160.37780440732539
186.09865470852017,241.06412797715848
187.21973094170403,139.0008911001156
188.34080717488789,537.6078625006089
189.46188340807174,254.11468099527357
190.5829596412556,135.61507008129834
191.70403587443946,235.11081028017668
192.8251121076233,246.90469168295337
193.94618834080717,255.9970036461428
195.06726457399103,289.89798572663915
196.18834080717488,187.27250280471927
197.30941704035874,77.62258287238105
198.4304932735426,166.5691739224606
199.55156950672645,271.9689770075698
200.6726457399103,295.14866983968705
201.79372197309416,91.44054880906522
202.91479820627802,201.31240448656902
204.03587443946188,103.6977215245703
205.15695067264573,140.13037040650613
206.2780269058296,147.88433786936153
207.39910313901345,193.30202755776648
208.5201793721973,113.88431525740013
209.64125560538116,220.61297512409809
210.76233183856502,175.13346633238834
211.88340807174887,28.54269107435833
213.00448430493273,111.11651404943923
214.1255605381166,119.77329831800934
215.24663677130042,155.44118761272864
216.36771300448427,275.3941643822681
217.48878923766813,177.34297310232688
218.609865470852,179.83763487076217
219.73094170403584,107.0341850547
220.8520179372197,161.09939720313747
221.97309417040356,379.69248235197
223.0941704035874,63.22088177213305
224.21524663677127,249.01965116959616
225.33632286995513,83.01164718852723
226.45739910313898,174.44859663089446
227.57847533632284,157.19299470318472
228.6995515695067,54.761722554277945
229.82062780269055,308.1782533508235
230.9417040358744,60.49619128011116
232.06278026905827,257.21969388024473
233.18385650224212,88.77556988743245
234.30493273542598,101.9806326554305
235.42600896860984,138.12544150412955
236.5470852017937,167.9263671152986
237.66816143497755,207.81585713308002
238.7892376681614,96.20516359184772
239.91031390134526,321.1870453939971
241.03139013452912,33.86122840699731
242.15246636771298,254.16843783175162
243.27354260089683,67.03291846748193
244.3946188340807,218.0913557620089
245.51569506726455,354.7063335062544
246.6367713004484,277.7141136158631
247.75784753363226,197.328960455407
248.87892376681611,117.0807035103221
-249.99999999999997,42.00000000000114
-248.87892376681611,117.080703510324
-247.75784753363226,197.328960455393
-246.6367713004484,277.7141136158742
-245.51569506726455,354.70633350623416
-244.3946188340807,218.09135576201146
-243.27354260089683,67.03291846749279
-242.15246636771298,254.16843783174994
-241.03139013452912,33.86122840702113
-239.91031390134526,321.1870453940107
-238.7892376681614,96.20516359186215
-237.66816143497755,207.81585713306953
-236.5470852017937,167.92636711529423
-235.42600896860984,138.1254415041195
-234.30493273542598,101.98063265542514
-233.18385650224212,88.77556988742445
-232.06278026905827,257.219693880237
-230.9417040358744,60.49619128012489
-229.82062780269055,308.17825335080875
-228.6995515695067,54.761722554314915
-227.57847533632284,157.19299470318123
-226.45739910313898,174.44859663091606
-225.33632286995513,83.01164718853532
-224.21524663677127,249.01965116959204
-223.0941704035874,63.22088177213864
-221.97309417040356,379.69248235196255
-220.8520179372197,161.09939720312855
-219.73094170403584,107.03418505470076
-218.609865470852,179.8376348707652
-217.48878923766813,177.34297310230457
-216.36771300448427,275.39416438227033
-215.24663677130042,155.44118761269473
-214.1255605381166,119.77329831802464
-213.00448430493273,111.11651404942751
-211.88340807174887,28.542691074352096
-210.76233183856502,175.1334663323989
-209.64125560538116,220.61297512411238
-208.5201793721973,113.88431525740474
-207.39910313901345,193.3020275577787
-206.2780269058296,147.88433786937486
-205.15695067264573,140.13037040648314
-204.03587443946188,103.69772152458283
-202.91479820627802,201.3124044865817
-201.79372197309416,91.44054880906415
-200.6726457399103,295.1486698396855
-199.55156950672645,271.9689770075606
-198.4304932735426,166.5691739224446
-197.30941704035874,77.62258287237321
-196.18834080717488,187.27250280472157
-195.06726457399103,289.8979857266554
-193.94618834080717,255.99700364612733
-192.8251121076233,246.90469168296318
-191.70403587443946,235.11081028018117
-190.5829596412556,135.61507008130837
-189.46188340807174,254.114680995273
-188.34080717488789,537.6078625006037
-187.21973094170403,139.00089110012746
-186.09865470852017,241.06412797715586
-184.97757847533632,160.37780440732
-183.85650224215246,247.53924154164594
-182.7354260089686,180.13457496339313
-181.61434977578475,108.27822840109404
-180.4932735426009,292.8409844438326
-179.37219730941703,46.229762797384765
-178.25112107623318,351.9140810086936
-177.13004484304932,93.43259298128515
-176.00896860986546,321.0846053548496
-174.8878923766816,212.9951147825711
-173.76681614349775,246.1378560679797
-172.6457399103139,157.06063824901733
-171.52466367713004,105.20050944120527
-170.40358744394618,355.3364422285746
-169.28251121076232,185.93812592282265
-168.16143497757847,227.9788924732419
-167.0403587443946,293.1562645088009
-165.91928251121075,304.127134877647
-164.7982062780269,236.02791472032476
-163.67713004484304,179.23137697793757
-162.55605381165918,182.4526549257023
-161.43497757847533,164.835851387189
-160.31390134529147,246.34669824459507
-159.1928251121076,98.92924265562775
-158.07174887892376,44.211910855396034
-156.9506726457399,307.1067563979982
-155.82959641255604,258.67622956094374
-154.7085201793722,346.5896052941039
-153.58744394618833,235.57874338678354
-152.46636771300447,197.31292918780224
-151.34529147982062,85.46502183373079
-150.22421524663676,286.11966305786615
-149.1031390134529,218.68023345320006
-147.98206278026905,322.4787893310695
-146.8609865470852,82.57463900610988
-145.73991031390133,79.21097551924478
-144.61883408071748,321.3829638548008
-143.49775784753362,164.2283278913243
-142.37668161434976,204.32631052677854
-141.2556053811659,63.654902938435114
-140.13452914798205,319.3517990235296
-139.0134529147982,197.80771984932974
-137.89237668161434,280.16421579000905
-136.77130044843048,128.44175102926735
-135.65022421524662,135.6234067000889
-134.52914798206277,202.5276708000774
-133.4080717488789,63.41823575326589
-132.28699551569505,297.4695594647321
-131.1659192825112,265.4244243985758
-130.04484304932734,88.94831725157421
-128.92376681614348,419.1263924172099
-127.80269058295963,196.06263379455407
-126.68161434977577,39.3521472131218
-125.56053811659191,159.9874694210359
-124.43946188340806,290.71139086667375
-123.3183856502242,79.78532596175086
-122.19730941704034,283.18853636141824
-121.07623318385649,218.4734742081015
-119.95515695067263,113.2593483750552
-118.83408071748877,383.55952398074334
-117.71300448430492,192.36404880245573
-116.59192825112106,233.6387225434584
-115.4708520179372,248.4602137530441
-114.34977578475335,268.4048390490852
-113.22869955156949,143.3285810141475
-112.10762331838563,136.52100845015295
-110.98654708520178,381.9965269647409
-109.86547085201792,126.93710384381804
-108.74439461883406,387.2296993533499
-107.62331838565021,142.42297016518017
-106.50224215246637,396.2399245715382
-105.38116591928251,222.7923762391947
-104.26008968609865,267.10536898614646
-103.1390134529148,260.93188844304507
-102.01793721973094,286.885624413721
-100.89686098654708,507.0497297579289
-99.77578475336323,304.4681020685802
-98.65470852017937,500.62639602999536
-97.53363228699551,140.77690084310265
-96.41255605381166,436.95615853093955
-95.2914798206278,223.1820444110662
-94.17040358744394,274.81476026511643
-93.04932735426009,257.4162719019979
-91.92825112107623,207.9970373270934
-90.80717488789237,315.7822649039967
-89.68609865470852,125.52550039807238
-88.56502242152466,423.94888025182854
-87.4439461883408,290.6422016922257
-86.32286995515695,322.3172745500321
-85.20179372197309,154.39986877386949
-84.08071748878923,330.2174246534535
-82.95964125560538,387.5421113262188
-81.83856502242152,139.31865970021823
-80.71748878923766,185.67133591759577
-79.5964125560538,230.3524430693672
-78.47533632286995,337.7346218104236
-77.3542600896861,177.05736640881287
-76.23318385650224,328.4807068419965
-75.11210762331838,195.95387427054138
-73.99103139013452,199.38620447685864
-72.86995515695067,317.0903762951478
-71.74887892376681,137.12623336584372
-70.62780269058295,383.2353653992419
-69.5067264573991,229.99867887086026
-68.38565022421524,371.8560135043316
-67.26457399103138,228.2865518287977
-66.14349775784753,322.72168048648444
-65.02242152466367,473.37702904620267
-63.901345291479814,225.03434827265392
-62.78026905829596,475.0587147275684
-61.6591928251121,80.58167639077558
-60.538116591928244,409.886413706401
-59.41704035874439,173.5796124718108
-58.29596412556053,499.04268559851295
-57.174887892376674,454.27874642947336
-56.05381165919282,251.71643504509686
-54.93273542600896,610.0449156079844
-53.811659192825104,77.37651983253254
-52.690582959641254,581.8592690365675
-51.5695067264574,170.42770753267007
-50.44843049327354,447.37490538837545
-49.327354260089685,418.41454618397853
-48.20627802690583,231.56039879580896
-47.08520179372197,517.0425026829539
-45.964125560538115,156.3854910075803
-44.84304932735426,638.9318149426342
-43.7219730941704,218.86917955063103
-42.600896860986545,425.2700046403303
-41.47982062780269,387.1263055914038
-40.35874439461883,473.1108996067896
-39.237668161434975,574.2260113007608
-38.11659192825112,315.21317557927097
-36.99551569506726,782.2738311054884
-35.874439461883405,125.52362528025193
-34.75336322869955,769.7617470866589
-33.63228699551569,354.75587733081795
-32.511210762331835,974.8584687399325
-31.39013452914798,750.429665950394
-30.269058295964122,500.28768513098424
-29.147982062780265,994.9077948708086
-28.02690582959641,148.91338012869065
-26.905829596412552,1150.1077478860705
-25.7847533632287,337.94498011422627
-24.663677130044842,1275.156759811493
-23.542600896860986,663.397670965721
-22.42152466367713,1006.8707858087502
-21.300448430493272,1343.055408748659
-20.179372197309416,655.8065083426269
-19.05829596412556,1686.7322562972388
-17.937219730941703,173.53132803925774
-16.816143497757846,1926.5127601314816
-15.69506726457399,545.6545513681015
-14.573991031390133,1667.7671766623314
-13.452914798206276,1598.7511196255703
-12.331838565022421,1531.5578097290145
-11.210762331838565,2430.8784886409067
-10.089686098654708,766.3508213989053
-8.968609865470851,3390.6306460721535
-7.847533632286995,288.0300839196683
-6.726457399103138,3814.486844932629
-5.605381165919282,2681.116401789372
-4.484304932735426,4764.963704472044
-3.363228699551569,7066.5888151979825
-2.242152466367713,5432.501877893144
-1.1210762331838564,23390.47395099935
